"sampleID","sex","Season","Location","SubSiteID","Estuary","Year","Complex","prey.name","sizeclass","count"
"Pv18.B058","MALE","Fall","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HAKE","SIZE.SM",1
"Pv18.B059",NA,"Fall","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HAKE","SIZE.MED.LG",1
"Pv18.B060",NA,"Fall","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HAKE","SIZE.MED",1
"Pv18.B060",NA,"Fall","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HAKE","SIZE.SM",2
"Pv18.B061",NA,"Fall","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HERRING","SIZE.SM.MED",2
"Pv18.B062",NA,"Fall","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HAKE","SIZE.MED",1
"Pv18.B062",NA,"Fall","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HAKE","SIZE.SM.MED",1
"Pv18.B063",NA,"Fall","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HERRING","SIZE.SM",99
"Pv18.B065","FEMALE","Fall","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","SALMON","SIZE.SM.MED",1
"Pv18.B066",NA,"Fall","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HAKE","SIZE.SM.MED",1
"Pv18.B068",NA,"Fall","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HERRING","SIZE.SM.MED",14
"Pv18.B069",NA,"Fall","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HAKE","SIZE.SM.MED",1
"Pv18.B071",NA,"Fall","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HERRING","SIZE.SM.MED",5
"Pv18.B072",NA,"Fall","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","SALMON","SIZE.SM.MED",1
"Pv18.B073",NA,"Fall","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","SALMON","SIZE.SM.MED",1
"Pv18.B074",NA,"Fall","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HERRING","SIZE.SM",35
"Pv18.B075","MALE","Fall","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HAKE","SIZE.MED",1
"Pv18.B075","MALE","Fall","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HERRING","SIZE.VSM",1
"Pv18.B075","MALE","Fall","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","SALMON","SIZE.SM",1
"Pv18.B076","MALE?","Fall","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HAKE","SIZE.MED",1
"Pv18.B076","MALE?","Fall","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HERRING","SIZE.VSM",1
"Pv18.B077",NA,"Fall","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HERRING","SIZE.VSM",156
"Pv18.B078","MALE","Fall","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HERRING","SIZE.SM",27
"Pv18.B079",NA,"Fall","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HAKE","SIZE.SM.MED",5
"Pv18.B080",NA,"Fall","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","SALMON","SIZE.SM.MED",1
"Pv18.B081",NA,"Fall","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HAKE","SIZE.MED.LG",1
"Pv18.B081",NA,"Fall","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","SALMON","SIZE.SM.MED",1
"Pv18.B082",NA,"Fall","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","SALMON","SIZE.SM.MED",1
"Pv18.B083",NA,"Fall","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HERRING","SIZE.VSM",1
"Pv18.B084",NA,"Fall","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HERRING","SIZE.VSM",1
"Pv18.B084",NA,"Fall","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","SALMON","SIZE.VSM",1
"Pv18.B085","FEMALE","Fall","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HERRING","SIZE.VSM",1
"Pv18.B086","FEMALE","Fall","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HERRING","SIZE.VSM",25
"Pv18.B087",NA,"Fall","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HAKE","SIZE.MED.LG",1
"Pv18.B088",NA,"Fall","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","SALMON","SIZE.SM.MED",1
"Pv18.B089",NA,"Fall","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HERRING","SIZE.VSM",3
"Pv18.B090",NA,"Fall","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HERRING","SIZE.SM",36
"Pv18.B091",NA,"Fall","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HERRING","SIZE.SM",1
"Pv18.B091",NA,"Fall","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","SALMON","SIZE.SM.MED",1
"Pv18.B092",NA,"Fall","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","SALMON","SIZE.SM.MED",1
"Pv18.B093",NA,"Fall","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HERRING","SIZE.MED.LG",2
"Pv18.B094",NA,"Fall","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","SALMON","SIZE.SM.MED",1
"Pv18.B095",NA,"Fall","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HAKE","SIZE.SM.MED",3
"Pv18.B096",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HERRING","SIZE.MED",1
"Pv18.B096",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HERRING","SIZE.SM",28
"Pv18.B097","MALE","Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HAKE","SIZE.LG",2
"Pv18.B098","FEMALE","Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HERRING","SIZE.SM",11
"Pv18.B099",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HAKE","SIZE.LG",1
"Pv18.B099",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HAKE","SIZE.SM.MED",14
"Pv18.B100",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HAKE","SIZE.LG",1
"Pv18.B100",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HAKE","SIZE.SM.MED",5
"Pv18.B100",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HERRING","SIZE.MED",1
"Pv18.B100",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HERRING","SIZE.SM",15
"Pv18.C001",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HAKE","SIZE.LG",1
"Pv18.C001",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HAKE","SIZE.SM.MED",5
"Pv18.C001",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HAKE","SIZE.VLG",2
"Pv18.C002",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HAKE","SIZE.SM.MED",1
"Pv18.C003",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HAKE","SIZE.MED.LG",1
"Pv18.C003",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HAKE","SIZE.SM.MED",7
"Pv18.C004",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HAKE","SIZE.LG",1
"Pv18.C004",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HAKE","SIZE.SM.MED",6
"Pv18.C004",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HERRING","SIZE.SM",1
"Pv18.C005",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HAKE","SIZE.SM",1
"Pv18.C005",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HERRING","SIZE.SM",1
"Pv18.C006",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HAKE","SIZE.MED.LG",1
"Pv18.C006",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HERRING","SIZE.MED.LG",1
"Pv18.C006",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HERRING","SIZE.SM.MED",4
"Pv18.C006",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","SALMON","SIZE.VSM",1
"Pv18.C007",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HAKE","SIZE.MED.LG",1
"Pv18.C008",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HAKE","SIZE.LG",1
"Pv18.C008",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HAKE","SIZE.SM.MED",11
"Pv18.C008",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HERRING","SIZE.SM.MED",1
"Pv18.C009","FEMALE","Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HERRING","SIZE.SM",2
"Pv18.C010","MALE?","Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HERRING","SIZE.SM",1
"Pv18.C011",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HAKE","SIZE.SM.MED",1
"Pv18.C012",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HAKE","SIZE.MED.LG",2
"Pv18.C012",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HAKE","SIZE.SM.MED",2
"Pv18.C012",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HERRING","SIZE.SM",8
"Pv18.C013",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HAKE","SIZE.MED.LG",1
"Pv18.C013",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HAKE","SIZE.SM.MED",1
"Pv18.C013",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HAKE","SIZE.VLG",2
"Pv18.C013",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HERRING","SIZE.SM.MED",1
"Pv18.C014",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HAKE","SIZE.SM.MED",1
"Pv18.C014",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HERRING","SIZE.MED.LG",1
"Pv18.C014",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HERRING","SIZE.SM.MED",45
"Pv18.C014",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","SALMON","SIZE.XSM",1
"Pv18.C015",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HERRING","SIZE.MED.LG",1
"Pv18.C015",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HERRING","SIZE.SM",1
"Pv18.C016",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HAKE","SIZE.LG",1
"Pv18.C016",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HAKE","SIZE.MED",1
"Pv18.C016",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HAKE","SIZE.VLG",1
"Pv18.C016",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HERRING","SIZE.SM.MED",1
"Pv18.C017",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HAKE","SIZE.MED.LG",1
"Pv18.C017",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HERRING","SIZE.MED.LG",1
"Pv18.C017",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HERRING","SIZE.SM.MED",20
"Pv18.C018",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HAKE","SIZE.MED.LG",1
"Pv18.C018",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HAKE","SIZE.SM.MED",1
"Pv18.C018",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HERRING","SIZE.SM.MED",1
"Pv18.C019",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HERRING","SIZE.SM.MED",9
"Pv18.C020",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HAKE","SIZE.LG",1
"Pv18.C020",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HERRING","SIZE.MED.LG",1
"Pv18.C021","MALE","Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HERRING","SIZE.SM.MED",2
"Pv18.C022","FEMALE","Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HAKE","SIZE.SM.MED",2
"Pv18.C022","FEMALE","Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HERRING","SIZE.LG",1
"Pv18.C022","FEMALE","Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HERRING","SIZE.MED",1
"Pv18.C022","FEMALE","Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HERRING","SIZE.SM",1
"Pv18.C023",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HAKE","SIZE.SM.MED",3
"Pv18.C023",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HERRING","SIZE.SM",1
"Pv18.C026",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HAKE","SIZE.LG",1
"Pv18.C026",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HAKE","SIZE.SM.MED",1
"Pv18.C026",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HERRING","SIZE.SM",1
"Pv18.C027",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HERRING","SIZE.MED.LG",1
"Pv18.C027",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HERRING","SIZE.SM.MED",23
"Pv18.C028",NA,"Spring","Cowichan","H0175","Estuary",2018,"Cowichan_Bay","HERRING","SIZE.SM.MED",1
"Pv18.C029",NA,"Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HAKE","SIZE.MED",1
"Pv18.C029",NA,"Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HERRING","SIZE.SM.MED",1
"Pv18.C030",NA,"Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HAKE","SIZE.MED",1
"Pv18.C030",NA,"Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HAKE","SIZE.VLG",1
"Pv18.C030",NA,"Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HERRING","SIZE.MED.LG",1
"Pv18.C031",NA,"Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HAKE","SIZE.SM.MED",1
"Pv18.C031",NA,"Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HERRING","SIZE.MED.LG",6
"Pv18.C031",NA,"Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HERRING","SIZE.SM",1
"Pv18.C032",NA,"Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HAKE","SIZE.LG",1
"Pv18.C032",NA,"Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HERRING","SIZE.MED.LG",1
"Pv18.C033","FEMALE","Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HERRING","SIZE.MED.LG",1
"Pv18.C033","FEMALE","Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HERRING","SIZE.SM.MED",1
"Pv18.C034","MALE","Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HAKE","SIZE.MED",1
"Pv18.C034","MALE","Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HAKE","SIZE.VLG",1
"Pv18.C034","MALE","Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HERRING","SIZE.MED",1
"Pv18.C035",NA,"Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HAKE","SIZE.MED",1
"Pv18.C036",NA,"Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HERRING","SIZE.SM.MED",1
"Pv18.C037",NA,"Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HAKE","SIZE.MED",1
"Pv18.C037",NA,"Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HERRING","SIZE.SM.MED",1
"Pv18.C038",NA,"Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HAKE","SIZE.MED",1
"Pv18.C038",NA,"Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HERRING","SIZE.MED.LG",1
"Pv18.C039",NA,"Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HAKE","SIZE.UNDET",1
"Pv18.C039",NA,"Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HERRING","SIZE.SM.MED",1
"Pv18.C040",NA,"Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HAKE","SIZE.SM",1
"Pv18.C040",NA,"Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HAKE","SIZE.VLG",1
"Pv18.C040",NA,"Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HERRING","SIZE.MED.LG",1
"Pv18.C040",NA,"Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HERRING","SIZE.SM",1
"Pv18.C041",NA,"Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HAKE","SIZE.MED",1
"Pv18.C041",NA,"Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HERRING","SIZE.MED",1
"Pv18.C042",NA,"Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HAKE","SIZE.MED.LG",1
"Pv18.C042",NA,"Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HAKE","SIZE.VLG",1
"Pv18.C042",NA,"Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HERRING","SIZE.SM.MED",1
"Pv18.C043",NA,"Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HAKE","SIZE.MED.LG",1
"Pv18.C043",NA,"Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HERRING","SIZE.MED.LG",1
"Pv18.C044",NA,"Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HAKE","SIZE.MED.LG",1
"Pv18.C044",NA,"Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HAKE","SIZE.VLG",1
"Pv18.C045","FEMALE","Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HAKE","SIZE.LG",1
"Pv18.C046","FEMALE","Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HAKE","SIZE.MED.LG",1
"Pv18.C046","FEMALE","Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HAKE","SIZE.VLG",4
"Pv18.C046","FEMALE","Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HERRING","SIZE.MED.LG",1
"Pv18.C046","FEMALE","Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HERRING","SIZE.SM.MED",1
"Pv18.C047",NA,"Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HAKE","SIZE.VLG",1
"Pv18.C047",NA,"Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HERRING","SIZE.MED.LG",1
"Pv18.C048",NA,"Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HERRING","SIZE.MED.LG",6
"Pv18.C048",NA,"Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HERRING","SIZE.SM.MED",12
"Pv18.C049",NA,"Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HAKE","SIZE.LG",1
"Pv18.C049",NA,"Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HERRING","SIZE.MED.LG",1
"Pv18.C050",NA,"Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HAKE","SIZE.MED.LG",1
"Pv18.C050",NA,"Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HAKE","SIZE.VLG",1
"Pv18.C050",NA,"Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HERRING","SIZE.MED.LG",1
"Pv18.C051",NA,"Spring","Flora","H0099","Non-Estuary",2018,"Flora_Islet","HERRING","SIZE.SM.MED",1
"Pv18.C052",NA,"Spring","Flora","H0099","Non-Estuary",2018,"Flora_Islet","HAKE","SIZE.LG",1
"Pv18.C052",NA,"Spring","Flora","H0099","Non-Estuary",2018,"Flora_Islet","HAKE","SIZE.MED",1
"Pv18.C053",NA,"Spring","Flora","H0099","Non-Estuary",2018,"Flora_Islet","HAKE","SIZE.LG",1
"Pv18.C054",NA,"Spring","Flora","H0099","Non-Estuary",2018,"Flora_Islet","HAKE","SIZE.MED.LG",1
"Pv18.C055",NA,"Spring","Flora","H0099","Non-Estuary",2018,"Flora_Islet","HAKE","SIZE.LG",1
"Pv18.C055",NA,"Spring","Flora","H0099","Non-Estuary",2018,"Flora_Islet","HAKE","SIZE.SM.MED",1
"Pv18.C055",NA,"Spring","Flora","H0099","Non-Estuary",2018,"Flora_Islet","HAKE","SIZE.VLG",1
"Pv18.C056",NA,"Spring","Flora","H0099","Non-Estuary",2018,"Flora_Islet","HAKE","SIZE.MED.LG",1
"Pv18.C057","MALE","Spring","Flora","H0099","Non-Estuary",2018,"Flora_Islet","HAKE","SIZE.LG",1
"Pv18.C058","MALE","Spring","Flora","H0099","Non-Estuary",2018,"Flora_Islet","HAKE","SIZE.MED.LG",1
"Pv18.C058","MALE","Spring","Flora","H0099","Non-Estuary",2018,"Flora_Islet","HAKE","SIZE.SM.MED",1
"Pv18.C060",NA,"Spring","Danger","H0028","Non-Estuary",2018,"Danger_Reefs","HERRING","SIZE.MED",1
"Pv18.C060",NA,"Spring","Danger","H0028","Non-Estuary",2018,"Danger_Reefs","HERRING","SIZE.SM",1
"Pv18.C061",NA,"Spring","Danger","H0028","Non-Estuary",2018,"Danger_Reefs","HERRING","SIZE.SM.MED",1
"Pv18.C062",NA,"Spring","Danger","H0028","Non-Estuary",2018,"Danger_Reefs","HERRING","SIZE.SM.MED",2
"Pv18.C064",NA,"Spring","Belle Chain","H0069a","Belle Chain",2018,"Belle_Chain","HERRING","SIZE.MED.LG",1
"Pv18.C065",NA,"Spring","Flora","H0099","Non-Estuary",2018,"Flora_Islet","HAKE","SIZE.LG",1
"Pv18.C065",NA,"Spring","Flora","H0099","Non-Estuary",2018,"Flora_Islet","HAKE","SIZE.MED",1
"Pv18.C066",NA,"Spring","Flora","H0099","Non-Estuary",2018,"Flora_Islet","HAKE","SIZE.MED.LG",1
"Pv18.C067",NA,"Spring","Flora","H0099","Non-Estuary",2018,"Flora_Islet","HAKE","SIZE.LG",1
"Pv18.C068","MALE","Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HAKE","SIZE.MED.LG",1
"Pv18.C068","MALE","Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HERRING","SIZE.SM.MED",1
"Pv18.C069","FEMALE","Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HAKE","SIZE.MED",1
"Pv18.C069","FEMALE","Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HERRING","SIZE.SM",1
"Pv18.C070",NA,"Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HAKE","SIZE.LG",2
"Pv18.C070",NA,"Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HERRING","SIZE.MED.LG",1
"Pv18.C070",NA,"Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HERRING","SIZE.SM",1
"Pv18.C071","MALE","Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HAKE","SIZE.LG",1
"Pv18.C071","MALE","Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HAKE","SIZE.MED",1
"Pv18.C072","FEMALE","Spring","Entrance","H0233","Non-Estuary",2018,"Northwest_Entrance_Island_Reefs","HERRING","SIZE.MED.LG",4
"Pv18.C072","FEMALE","Spring","Entrance","H0233","Non-Estuary",2018,"Northwest_Entrance_Island_Reefs","HERRING","SIZE.SM",1
"Pv18.C074","MALE","Spring","Entrance","H0233","Non-Estuary",2018,"Northwest_Entrance_Island_Reefs","HAKE","SIZE.MED",1
"Pv18.C074","MALE","Spring","Entrance","H0233","Non-Estuary",2018,"Northwest_Entrance_Island_Reefs","HAKE","SIZE.SM",4
"Pv18.C075","FEMALE","Spring","Entrance","H0233","Non-Estuary",2018,"Northwest_Entrance_Island_Reefs","HAKE","SIZE.MED.LG",1
"Pv18.C075","FEMALE","Spring","Entrance","H0233","Non-Estuary",2018,"Northwest_Entrance_Island_Reefs","HAKE","SIZE.SM.MED",1
"Pv18.C075","FEMALE","Spring","Entrance","H0233","Non-Estuary",2018,"Northwest_Entrance_Island_Reefs","HERRING","SIZE.MED.LG",11
"Pv18.C076","MALE","Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HERRING","SIZE.MED.LG",6
"Pv18.C077","FEMALE","Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HAKE","SIZE.SM.MED",11
"Pv18.C077","FEMALE","Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","SALMON","SIZE.SM",1
"Pv18.C078","MALE","Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HAKE","SIZE.LG",1
"Pv18.C078","MALE","Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HAKE","SIZE.SM.MED",2
"Pv18.C079","MALE","Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HERRING","SIZE.MED.LG",1
"Pv18.C079","MALE","Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HERRING","SIZE.SM",1
"Pv18.C080","MALE","Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HAKE","SIZE.MED.LG",1
"Pv18.C081","FEMALE","Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HAKE","SIZE.SM.MED",1
"Pv18.C081","FEMALE","Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HAKE","SIZE.VLG",1
"Pv18.C081","FEMALE","Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HERRING","SIZE.SM.MED",1
"Pv18.C082","MALE","Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HERRING","SIZE.MED.LG",2
"Pv18.C083","MALE","Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HERRING","SIZE.MED.LG",1
"Pv18.C083","MALE","Spring","Snake","H0054","Non-Estuary",2018,"Snake_Island","HERRING","SIZE.SM.MED",1
"Pv18.C086","MALE","Summer","Preedy","H0528a","Non-Estuary",2018,"Southeast_Preedy_Harbour_Reefs","HERRING","SIZE.MED.LG",1
"Pv18.C086","MALE","Summer","Preedy","H0528a","Non-Estuary",2018,"Southeast_Preedy_Harbour_Reefs","HERRING","SIZE.SM",1
"Pv18.C089","FEMALE","Summer","Ragged It","H0048","Non-Estuary",2018,"Ragged_Islets","HAKE","SIZE.SM.MED",2
"Pv18.C090","FEMALE","Summer","Ragged It","H0048","Non-Estuary",2018,"Ragged_Islets","HERRING","SIZE.SM.MED",4
"Pv18.C092",NA,"Summer","Danger","H0028","Non-Estuary",2018,"Danger_Reefs","HERRING","SIZE.SM",4
"Pv18.C093",NA,"Summer","Danger","H0028","Non-Estuary",2018,"Danger_Reefs","HERRING","SIZE.MED.LG",1
"Pv18.C093",NA,"Summer","Danger","H0028","Non-Estuary",2018,"Danger_Reefs","HERRING","SIZE.SM",1
